customerID,ContractType,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,BillingID
8111-BKVDS,Month-to-month,No,40.7,449.3,No,B7469
2055-SIFSS,Month-to-month,No,51.65,2838.55,No,B7470
2806-MLNTI,One year,Yes,105.1,5376.4,No,B7471
8734-DKSTZ,Month-to-month,No,85.95,858.6,No,B7472
4360-PNRQB,Month-to-month,Yes,75.6,1395.05,No,B7473
6152-ONASV,One year,No,58.25,3975.7,No,B7474
9063-ZGTUY,Month-to-month,Yes,19.4,1182.55,Yes,B7475
7781-HVGMK,Two year,Yes,65.2,4784.45,No,B7476
2181-UAESM,Month-to-month,No,53.45,119.5,No,B7477
2957-LOLHO,Month-to-month,Yes,45.4,518.9,Yes,B7478
6048-NJXHX,Two year,Yes,19.75,899.45,No,B7479
2320-SLKMB,Month-to-month,Yes,44.45,1183.8,No,B7480
4980-URKXC,One year,No,20.85,720.05,No,B7481
4376-KFVRS,Two year,Yes,114.05,8468.2,No,B7482
5886-VLQVU,Month-to-month,Yes,89.85,3161.2,No,B7483
3577-AMVUX,Month-to-month,No,55.05,55.05,No,B7484
0771-WLCLA,Month-to-month,Yes,112.95,1882.55,No,B7485
5628-RKIFK,Month-to-month,No,101.55,5070.4,No,B7486
0206-TBWLC,One year,Yes,114.65,6049.5,No,B7487
2937-FTHUR,Month-to-month,No,64.8,1166.7,No,B7488
1910-FMXJM,Month-to-month,No,80.4,2937.65,No,B7489
7752-XUSCI,Month-to-month,Yes,105.9,6396.45,Yes,B7490
4110-PFEUZ,Month-to-month,No,69.55,69.55,Yes,B7491
0732-OCQOC,Two year,Yes,25.05,1270.25,No,B7492
5168-MSWXT,Month-to-month,Yes,94.75,759.55,No,B7493
1090-ESELR,Two year,No,105.5,7611.55,No,B7494
8592-PLTMQ,One year,No,24.7,1642.75,No,B7495
5760-WRAHC,Month-to-month,Yes,69.75,1545.4,No,B7496
8847-GEOOQ,Month-to-month,Yes,60.2,3582.4,No,B7497
0256-LTHVJ,Month-to-month,Yes,81.05,2227.1,Yes,B7498
4785-FCIFB,Two year,No,24.4,1417.9,No,B7499
8313-NDOIA,Month-to-month,Yes,104.15,2494.65,No,B7500
5149-CUZUJ,One year,No,92.9,2768.35,No,B7501
0942-KOWSM,Two year,No,80.8,2369.3,No,B7502
4237-CLSMM,Month-to-month,No,20.0,38,No,B7503
1452-VOQCH,Month-to-month,Yes,75.1,75.1,No,B7504
4719-UMSIY,Month-to-month,No,19.65,100.9,No,B7505
6614-VBEGU,Month-to-month,Yes,69.45,1614.05,No,B7506
0880-TKATG,Month-to-month,No,101.15,385.9,Yes,B7507
3811-VBYBZ,Month-to-month,Yes,99.8,673.25,Yes,B7508
1480-BKXGA,Two year,Yes,116.05,8404.9,No,B7509
2996-XAUVF,Two year,Yes,40.05,2799.75,No,B7510
9076-AXYIK,Two year,No,102.1,6538.45,No,B7511
5968-XQIVE,One year,Yes,89.7,6588.95,No,B7512
8896-RAZCR,Two year,No,19.9,868.1,No,B7513
4640-UHDOS,Month-to-month,No,55.95,734.35,Yes,B7514
4933-IKULF,One year,No,20.65,330.6,No,B7515
3583-EKAPL,Month-to-month,Yes,55.0,55,Yes,B7516
1304-BCCFO,Month-to-month,Yes,70.05,564.4,No,B7517
4104-PVRPS,Month-to-month,No,53.6,1315.35,No,B7518
9399-APLBT,Month-to-month,Yes,74.7,74.7,Yes,B7519
2359-KMGLI,Month-to-month,Yes,80.25,1861.5,Yes,B7520
3780-DDGSE,Month-to-month,Yes,76.05,2747.2,No,B7521
4431-EDMIQ,Month-to-month,Yes,75.7,554.05,No,B7522
0306-JAELE,Month-to-month,Yes,96.1,453.4,Yes,B7523
6227-HWPWX,Month-to-month,No,69.0,994.8,Yes,B7524
0486-LGCCH,Two year,No,19.65,225.75,No,B7525
0447-BEMNG,Month-to-month,Yes,45.3,2145,Yes,B7526
4612-SSVHJ,Month-to-month,Yes,81.45,1671.6,No,B7527
5168-MQQCA,One year,Yes,108.5,8003.8,No,B7528
5949-XIKAE,Month-to-month,Yes,83.55,680.05,Yes,B7529
7971-HLVXI,Two year,Yes,84.5,6130.85,No,B7530
9094-AZPHK,Month-to-month,Yes,100.15,1415,No,B7531
3649-JPUGY,Two year,Yes,88.6,6201.95,No,B7532
4472-LVYGI,Two year,Yes,52.55, ,No,B7533
8372-JUXUI,Month-to-month,Yes,74.35,74.35,Yes,B7534
3552-CTCYF,Two year,Yes,104.8,6597.25,No,B7535
6778-YSNIH,Month-to-month,Yes,59.0,114.15,No,B7536
0388-EOPEX,Month-to-month,Yes,74.4,139.4,Yes,B7537
5756-OZRIO,One year,No,64.05,3902.6,No,B7538
6579-JPICP,Month-to-month,No,20.4,20.4,No,B7539
8205-OTCHB,One year,Yes,43.75,903.6,Yes,B7540
4134-BSXLX,Month-to-month,No,60.9,1785.65,No,B7541
0505-SPOOW,Two year,No,19.8,1397.65,No,B7542
6235-VDHOM,Month-to-month,No,28.45,131.05,Yes,B7543
7783-YKGDV,Month-to-month,Yes,99.7,1238.45,Yes,B7544
4374-YMUSQ,One year,No,116.25,3899.05,No,B7545
4513-CXYIX,Two year,Yes,80.7,5676,No,B7546
3957-HHLMR,One year,No,65.2,4543.15,No,B7547
7803-XOCCZ,Month-to-month,Yes,84.05,4326.8,No,B7548
5736-YEJAX,Two year,Yes,79.45,5502.55,No,B7549
5609-CEBID,Month-to-month,Yes,94.1,1782.4,Yes,B7550
8981-FJGLA,Month-to-month,Yes,78.0,851.8,No,B7551
7218-HKQFK,Month-to-month,Yes,94.2,167.5,Yes,B7552
4636-QRJKY,Month-to-month,Yes,80.5,502.85,Yes,B7553
1135-LMECX,Month-to-month,No,19.85,19.85,No,B7554
4332-MUOEZ,One year,No,94.3,1818.3,No,B7555
8535-SFUTN,Month-to-month,Yes,106.45,6300.15,No,B7556
5956-VKDTT,Month-to-month,Yes,74.35,334.8,Yes,B7557
8677-HDZEE,Month-to-month,Yes,105.45,5916.95,No,B7558
2475-MROZF,Month-to-month,Yes,95.0,2852.4,No,B7559
9412-GHEEC,Month-to-month,No,104.8,4131.95,Yes,B7560
3482-ABPKK,One year,No,54.3,1546.3,No,B7561
6705-LXORM,Month-to-month,No,70.05,302.6,No,B7562
0257-ZESQC,Month-to-month,Yes,75.2,1929.35,Yes,B7563
7531-GQHME,Month-to-month,No,20.05,265.45,No,B7564
5174-ITUMV,One year,Yes,105.4,6989.45,No,B7565
4109-CYRBD,Month-to-month,Yes,51.6,1442,No,B7566
0913-XWSCN,Month-to-month,No,85.5,4713.4,No,B7567
6825-UYPFK,Month-to-month,No,75.6,1758.6,Yes,B7568
8397-MVTAZ,Month-to-month,Yes,100.05,3480,Yes,B7569
0750-EBAIU,One year,No,91.25,4738.3,No,B7570
8606-CIQUL,Two year,Yes,115.75,8399.15,No,B7571
3571-DPYUH,One year,Yes,94.7,5430.35,No,B7572
7601-GNDYK,Two year,No,19.6,686.95,No,B7573
0356-OBMAC,Two year,Yes,99.9,5706.3,No,B7574
8067-NIOYM,Two year,Yes,21.1,490.65,No,B7575
1403-GYAFU,Two year,No,20.05,1360.25,No,B7576
4234-XTNEA,Month-to-month,Yes,79.95,174.45,No,B7577
1297-VQDRP,One year,Yes,107.15,7379.8,No,B7578
9282-IZGQK,Month-to-month,Yes,85.0,85,Yes,B7579
5348-CAGXB,Month-to-month,Yes,89.55,1021.75,No,B7580
0621-HJWXJ,Month-to-month,Yes,81.55,5029.05,No,B7581
5844-QVTAT,One year,Yes,58.45,1955.4,No,B7582
8905-IAZPF,One year,Yes,95.65,6744.2,No,B7583
5394-MEITZ,Two year,Yes,80.6,4946.7,No,B7584
6859-QNXIQ,Two year,Yes,113.1,8248.5,No,B7585
2782-LFZVW,Month-to-month,Yes,58.95,601.6,No,B7586
2866-IKBTM,Month-to-month,No,19.55,19.55,No,B7587
1342-JPNKI,Month-to-month,Yes,86.05,834.1,Yes,B7588
2817-NTQDO,Month-to-month,Yes,45.55,597,Yes,B7589
7129-AZJDE,One year,Yes,78.95,2647.2,No,B7590
6986-IJDHX,Month-to-month,Yes,86.3,3266,Yes,B7591
2560-PPCHE,One year,Yes,105.05,6744.25,No,B7592
4676-MQUEA,One year,Yes,101.9,5265.5,No,B7593
8138-EALND,Month-to-month,No,19.75,311.6,No,B7594
3580-HYCSP,Two year,Yes,110.3,7966.9,No,B7595
1352-HNSAW,Two year,Yes,115.6,8220.4,No,B7596
2075-PUEPR,Two year,No,19.35,1153.25,No,B7597
1982-FEBTD,Two year,Yes,25.6,514.75,No,B7598
5301-GAUUY,Month-to-month,Yes,80.35,2596.15,Yes,B7599
5791-KAJFD,One year,Yes,68.75,3808,No,B7600
2654-VBVPB,Month-to-month,No,19.9,19.9,No,B7601
1154-HYWWO,One year,No,70.6,2708.2,No,B7602
2501-XWWTZ,Month-to-month,No,70.2,760.05,No,B7603
3716-UVSPD,Month-to-month,Yes,49.3,49.3,No,B7604
6815-ABQFQ,One year,Yes,107.25,6033.3,No,B7605
7343-EOBEU,Month-to-month,Yes,23.6,89.05,No,B7606
3701-SFMUH,Month-to-month,No,69.7,516.15,No,B7607
6103-LIANB,Two year,Yes,99.5,5861.75,No,B7608
7319-VENRZ,Month-to-month,No,64.3,445.95,No,B7609
5846-NEQVZ,Two year,Yes,70.85,4973.4,No,B7610
6967-QIQRV,One year,No,101.9,1667.25,No,B7611
5781-RFZRP,Two year,No,73.5,5357.75,No,B7612
0939-YAPAF,Month-to-month,Yes,100.25,3527.6,Yes,B7613
0308-IVGOK,One year,Yes,40.4,422.6,No,B7614
7293-LSCDV,Two year,Yes,19.25,1103.25,No,B7615
7025-WCBNE,Two year,No,59.6,2754,No,B7616
5756-JYOJT,One year,No,64.9,697.25,No,B7617
4710-FDUIZ,One year,No,100.3,5614.45,Yes,B7618
6030-REHUX,Month-to-month,Yes,110.85,3204.4,No,B7619
9548-LIGTA,Two year,Yes,81.05,4747.65,No,B7620
5150-LJNSR,One year,No,98.05,3082.1,No,B7621
8270-RKSAP,Month-to-month,Yes,70.5,597.9,No,B7622
6522-YRBXD,Month-to-month,Yes,94.55,3365.4,No,B7623
2640-LYMOV,Month-to-month,Yes,19.65,38.8,No,B7624
1218-VKFPE,Month-to-month,No,19.0,233.55,Yes,B7625
3627-FHKBK,Month-to-month,No,75.3,75.3,Yes,B7626
2865-TCHJW,Month-to-month,Yes,89.2,346.2,Yes,B7627
1423-BMPBQ,Month-to-month,Yes,19.0,19,No,B7628
2393-DIVAI,Month-to-month,Yes,20.0,61.7,No,B7629
5192-EBGOV,Month-to-month,Yes,85.7,85.7,Yes,B7630
4568-KNYWR,Two year,Yes,63.25,3342.45,No,B7631
8752-IMQOS,One year,No,20.1,85.1,No,B7632
0742-LAFQK,Two year,Yes,99.15,7422.1,No,B7633
0795-LAFGP,Two year,No,90.4,6668.05,No,B7634
0619-OLYUR,Two year,Yes,111.9,8071.05,No,B7635
5512-IDZEI,One year,No,24.9,1174.8,No,B7636
0459-SPZHJ,Two year,No,83.5,5435,No,B7637
0215-BQKGS,Month-to-month,Yes,84.3,2438.6,No,B7638
9244-ZVAPM,Month-to-month,No,45.6,45.6,No,B7639
0719-SYFRB,Month-to-month,Yes,61.65,713.75,Yes,B7640
8208-EUMTE,Two year,No,54.85,916.15,No,B7641
5172-MIGPM,Month-to-month,No,65.55,237.2,No,B7642
1710-RCXUS,One year,Yes,90.35,4614.55,No,B7643
0374-FIUCA,Two year,Yes,20.4,1414.45,No,B7644
5839-SUYVZ,Month-to-month,Yes,74.55,1170.5,No,B7645
5173-ZXXXL,One year,No,19.95,47.7,No,B7646
1096-ADRUX,One year,Yes,74.25,4859.25,No,B7647
2001-MCUUW,Two year,No,108.65,4903.2,No,B7648
2731-GJRDG,One year,Yes,109.55,3608,No,B7649
4723-BEGSG,Two year,No,86.65,6094.25,No,B7650
6516-NKQBO,Two year,No,81.0,3084.9,No,B7651
8672-OAUPW,One year,No,47.85,2356.75,No,B7652
8207-DMRVL,Two year,No,114.55,8306.05,No,B7653
3419-SNJJD,Month-to-month,No,105.25,6786.4,Yes,B7654
6543-CPZMK,Month-to-month,Yes,29.95,248.95,Yes,B7655
4765-OXPPD,Month-to-month,No,65.0,663.05,Yes,B7656
2804-ETQDK,Two year,No,20.55,1357.1,No,B7657
6689-VRRTK,One year,Yes,109.8,4860.35,No,B7658
7138-GIRSH,Two year,No,69.5,3418.2,No,B7659
9396-ZSFLL,Month-to-month,No,48.85,631.4,No,B7660
6464-KEXXH,Month-to-month,Yes,25.25,186.3,No,B7661
7134-MJPDY,One year,Yes,102.85,6976.75,No,B7662
5240-CAOYT,Month-to-month,Yes,87.55,4884.85,No,B7663
4059-IIEBK,Month-to-month,Yes,78.55,522.95,No,B7664
4881-JVQOD,Month-to-month,Yes,34.55,362.6,No,B7665
0516-UXRMT,One year,Yes,92.05,5755.8,No,B7666
4851-BQDNX,One year,Yes,85.05,3355.65,No,B7667
5148-HKFIR,Two year,No,19.7,406.95,No,B7668
1009-IRMNA,Month-to-month,No,20.0,137.6,Yes,B7669
3003-CMDUU,Month-to-month,Yes,95.15,2395.7,No,B7670
5016-IBERQ,Month-to-month,No,84.25,1968.1,No,B7671
6797-UCJHZ,One year,No,104.6,6819.45,No,B7672
2469-DTSGX,Two year,No,111.65,7943.45,No,B7673
4554-YGZIH,Month-to-month,No,90.05,4547.25,Yes,B7674
5099-BAILX,Month-to-month,Yes,110.75,4687.9,Yes,B7675
9931-KGHOA,Month-to-month,No,55.0,2473.95,No,B7676
1775-KWJKQ,Two year,No,89.85,6562.9,No,B7677
7665-VIGUD,One year,No,20.35,176.3,No,B7678
9411-TPQQV,One year,Yes,54.55,2236.2,No,B7679
7207-RMRDB,Month-to-month,Yes,105.5,6985.65,Yes,B7680
7954-MLBUN,Two year,No,99.45,3109.9,No,B7681
2077-DDHJK,Two year,No,70.9,4911.35,No,B7682
4913-EHYUI,One year,Yes,104.55,5794.65,Yes,B7683
0195-IESCP,Month-to-month,Yes,85.25,855.3,Yes,B7684
9574-BOSMD,Two year,No,25.4,1620.2,No,B7685
4580-TMHJU,Month-to-month,No,56.15,2499.3,Yes,B7686
0970-ETWGE,Month-to-month,Yes,89.55,89.55,Yes,B7687
4908-XAXAY,One year,Yes,89.85,4287.2,No,B7688
8404-VLQFB,Month-to-month,Yes,25.25,394.85,No,B7689
1626-ERCMM,Month-to-month,Yes,94.55,1899.65,Yes,B7690
0887-HJGAR,Month-to-month,Yes,45.7,45.7,Yes,B7691
2391-IPLOP,One year,Yes,69.65,3442.15,No,B7692
5644-PDMZC,Month-to-month,No,89.5,161.5,Yes,B7693
3509-GWQGF,Month-to-month,No,70.0,1732.6,No,B7694
9576-ANLXO,Month-to-month,Yes,69.55,222.3,Yes,B7695
2024-BASKD,Month-to-month,Yes,74.6,74.6,Yes,B7696
5845-BZZIB,Two year,No,20.1,655.3,No,B7697
1140-UKVZG,Month-to-month,No,24.8,475.25,No,B7698
4160-AMJTL,Month-to-month,No,19.65,164.3,Yes,B7699
5183-SNMJQ,Month-to-month,Yes,95.1,865.1,No,B7700
8100-PNJMH,Two year,Yes,88.85,6132.7,No,B7701
7838-LAZFO,One year,No,78.8,3597.5,No,B7702
4464-JCOLN,One year,No,19.85,35.9,Yes,B7703
2085-JVGAD,Month-to-month,No,20.35,697.65,No,B7704
5650-VDUDS,Month-to-month,Yes,24.25,96.05,Yes,B7705
8095-WANWK,Month-to-month,No,45.25,428.7,No,B7706
3030-ZKIWL,Month-to-month,No,20.05,20.05,No,B7707
9565-FLVCG,Two year,Yes,69.55,4459.15,No,B7708
8755-OGKNA,Two year,No,19.5,1167.6,No,B7709
2800-VEQXM,Month-to-month,Yes,74.75,238.1,No,B7710
7538-GWHML,Month-to-month,No,69.65,145.15,Yes,B7711
5533-RJFTJ,Month-to-month,Yes,30.2,1453.1,No,B7712
3859-CVCET,Month-to-month,No,45.65,191.05,Yes,B7713
0214-JHPFW,Two year,No,57.8,4039.3,No,B7714
5642-MHDQT,One year,Yes,19.85,1039.45,No,B7715
3088-FVYWK,Two year,No,25.55,1336.1,No,B7716
3276-HDUEG,Month-to-month,Yes,75.05,75.05,Yes,B7717
9092-GDZKO,Month-to-month,Yes,24.85,493.4,No,B7718
0823-HSCDJ,Month-to-month,Yes,49.15,2550.9,Yes,B7719
3729-OWRVL,Two year,Yes,110.35,7246.15,No,B7720
2324-AALNO,One year,No,24.55,1203.95,No,B7721
0822-GAVAP,Month-to-month,Yes,34.7,62.25,Yes,B7722
5760-IFJOZ,Month-to-month,No,107.95,313.6,No,B7723
2826-UWHIS,Month-to-month,No,81.4,3775.85,No,B7724
1448-PWKYE,Month-to-month,No,80.0,80,Yes,B7725
7501-IWUNG,Two year,Yes,73.8,4616.05,No,B7726
4957-TREIR,Month-to-month,Yes,64.4,195.65,No,B7727
7251-LJBQN,One year,Yes,103.75,4188.4,No,B7728
8040-MNRTF,Month-to-month,No,71.1,71.1,No,B7729
1536-HBSWP,Month-to-month,Yes,49.9,49.9,No,B7730
5313-FPXWG,One year,Yes,24.6,1266.4,No,B7731
0067-DKWBL,Month-to-month,Yes,49.25,91.1,Yes,B7732
0946-FKYTX,One year,No,30.1,1623.4,No,B7733
5076-YVXCM,Month-to-month,No,83.4,4149.45,No,B7734
8262-COGGB,Month-to-month,Yes,20.45,20.45,No,B7735
6663-JOCQO,One year,Yes,75.25,2344.5,No,B7736
9620-QJREV,One year,No,20.55,1013.05,No,B7737
2276-YDAVZ,Month-to-month,Yes,75.1,270.7,Yes,B7738
2682-KEVRP,One year,Yes,20.05,417,No,B7739
2480-JZOSN,Month-to-month,Yes,20.65,20.65,No,B7740
0078-XZMHT,Two year,Yes,85.15,6316.2,No,B7741
5896-NPFWW,Month-to-month,Yes,50.15,168.15,Yes,B7742
9978-HYCIN,One year,Yes,84.95,4018.05,No,B7743
8338-QIUNR,Two year,Yes,66.5,4811.6,No,B7744
1525-LNLOJ,Two year,Yes,63.3,4189.7,No,B7745
9450-TRJUU,Month-to-month,No,83.15,2848.45,No,B7746
1766-GKNMI,Month-to-month,Yes,84.9,2516.2,No,B7747
6942-LBFDP,Month-to-month,Yes,20.55,33.6,No,B7748
1456-TWCGB,Month-to-month,No,49.25,208.45,No,B7749
7133-VBDCG,Month-to-month,Yes,79.85,2015.35,Yes,B7750
7596-ZYWBB,Two year,Yes,59.6,3739.8,No,B7751
8329-UTMVM,One year,Yes,104.65,2964,No,B7752
3014-WJKSM,Month-to-month,Yes,75.3,2263.4,No,B7753
3347-YJZZE,Month-to-month,No,80.1,2211.8,No,B7754
1029-QFBEN,Month-to-month,No,19.55,19.55,Yes,B7755
7929-DMBCV,Month-to-month,Yes,81.0,1683.7,No,B7756
9661-JALZV,Two year,Yes,24.7,1519,No,B7757
5433-KYGHE,Month-to-month,Yes,86.0,1164.05,No,B7758
4312-KFRXN,Two year,No,25.4,1710.9,No,B7759
5575-TPIZQ,Month-to-month,Yes,89.15,4245.55,No,B7760
0114-IGABW,Two year,No,58.25,4145.9,No,B7761
9944-AEXBM,Month-to-month,Yes,85.65,2664.3,No,B7762
1853-ARAAQ,Month-to-month,Yes,50.35,1277.5,No,B7763
6952-OMNWB,Month-to-month,Yes,80.35,5589.3,No,B7764
4697-LUPSU,One year,No,20.2,34.75,No,B7765
8434-VGEQQ,Two year,No,20.55,1305.95,No,B7766
4952-YSOGZ,Month-to-month,Yes,85.95,381.3,Yes,B7767
1589-AGTLK,Month-to-month,Yes,45.35,141.5,Yes,B7768
5244-IRFIH,Month-to-month,Yes,94.5,3105.55,Yes,B7769
6549-YMFAW,Month-to-month,Yes,21.25,204.55,No,B7770
4950-HKQTE,Two year,No,26.25,605.9,No,B7771
6786-OBWQR,Month-to-month,Yes,80.85,356.1,No,B7772
2684-EIWEO,Month-to-month,No,91.7,2758.15,Yes,B7773
2753-JMMCV,Two year,Yes,74.2,4805.65,No,B7774
6439-GTPCA,Month-to-month,Yes,87.25,3941.7,Yes,B7775
6621-YOBKI,Month-to-month,No,20.35,92.75,No,B7776
1216-JWVUX,Month-to-month,Yes,75.5,1901.05,No,B7777
7564-GHCVB,Two year,No,79.05,5730.7,No,B7778
1173-NOEYG,Month-to-month,No,90.15,2423.4,No,B7779
7595-EHCDL,Month-to-month,No,50.6,1653.45,No,B7780
6647-ZEDXT,One year,No,110.45,3327.05,No,B7781
2521-NPUZR,Two year,No,101.0,7085.5,No,B7782
1307-TVUFB,Month-to-month,Yes,79.35,3344.1,No,B7783
7503-MIOGA,Two year,Yes,89.85,6697.35,No,B7784
4381-MHQDC,Two year,Yes,65.0,2879.9,No,B7785
6923-JHPMP,Month-to-month,Yes,80.45,137.1,No,B7786
5138-WVKYJ,Month-to-month,No,98.55,1008.55,Yes,B7787
4018-PPNDW,Two year,Yes,24.1,1551.6,No,B7788
1635-FJFCC,Month-to-month,Yes,44.05,202.15,No,B7789
2499-AJYUA,Two year,Yes,110.8,7882.25,No,B7790
6919-ELBGL,Two year,Yes,114.95,8196.4,No,B7791
3966-HRMZA,Month-to-month,No,75.05,202.9,No,B7792
6425-JWTDV,Two year,No,19.25,855.1,No,B7793
8405-IGQFX,One year,Yes,90.05,5817,No,B7794
8224-IVVPA,Month-to-month,Yes,56.7,1652.95,No,B7795
9477-LGWQI,Two year,Yes,80.15,5600.15,No,B7796
1410-RSCMR,Month-to-month,Yes,71.35,515.75,No,B7797
3115-CZMZD,Two year,No,20.25, ,No,B7798
0139-IVFJG,Month-to-month,No,90.35,190.5,No,B7799
6683-VLCTZ,Month-to-month,Yes,98.55,1842.8,Yes,B7800
5730-DBDSI,Two year,No,19.7,1253.8,No,B7801
0030-FNXPP,Month-to-month,No,19.85,57.2,No,B7802
2189-WWOEW,Month-to-month,Yes,85.9,1269.55,Yes,B7803
5684-FJVYR,Two year,Yes,90.35,6563.4,No,B7804
4013-GUXND,Month-to-month,No,20.8,20.8,No,B7805
1894-IGFSG,Month-to-month,No,89.25,1907.85,Yes,B7806
7379-POKDZ,Month-to-month,Yes,70.3,208.85,Yes,B7807
1266-NZYUI,Two year,No,66.85,4758.8,No,B7808
7969-FFOWG,Two year,No,19.9,1292.6,No,B7809
4718-DHSMV,Month-to-month,Yes,35.8,363.15,No,B7810
5175-WLYXL,Month-to-month,Yes,78.85,1600.25,No,B7811
7817-OMJNA,One year,No,20.4,275.7,No,B7812
8728-SKJLR,Month-to-month,Yes,74.25,3089.1,No,B7813
3137-NYQQI,One year,No,64.8,1175.6,No,B7814
7706-DZNKK,Month-to-month,Yes,20.45,237.3,No,B7815
0236-HFWSV,Month-to-month,Yes,93.35,1444.65,Yes,B7816
3900-AQPHZ,Month-to-month,No,19.9,19.9,Yes,B7817
5842-POCOP,Month-to-month,Yes,88.9,454.15,Yes,B7818
2037-XJFUP,One year,Yes,95.8,3036.75,Yes,B7819
8823-RLPWL,Two year,Yes,110.65,8065.65,No,B7820
9505-SQFSW,Month-to-month,No,40.3,92.5,No,B7821
7314-OXENN,Month-to-month,Yes,82.0,184.65,Yes,B7822
3758-CKOQL,One year,Yes,107.0,6152.3,No,B7823
0322-CHQRU,Month-to-month,No,45.35,89.5,Yes,B7824
5676-CFLYY,Two year,Yes,73.35,5154.5,No,B7825
7521-AFHAB,Month-to-month,No,44.8,220.45,No,B7826
0285-INHLN,Month-to-month,Yes,54.75,1510.3,No,B7827
4678-DVQEO,Month-to-month,Yes,52.2,52.2,Yes,B7828
5125-CNDSP,One year,Yes,40.6,2588.95,No,B7829
0691-IFBQW,One year,Yes,110.0,4874.8,Yes,B7830
4992-LTJNE,Two year,No,55.3,3983.6,No,B7831
2202-OUTMO,Month-to-month,Yes,60.85,2003.6,No,B7832
0810-BDHAW,One year,No,78.4,1832.4,No,B7833
0229-LFJAF,Two year,No,69.65,4908.25,No,B7834
7131-ZQZNK,Two year,No,59.85,3590.2,No,B7835
3442-ZHHCC,One year,Yes,76.9,5023,No,B7836
5726-CVNYA,Two year,Yes,19.85,146.6,No,B7837
9871-ELEYA,Two year,No,67.65,2339.3,No,B7838
4257-GAESD,Month-to-month,No,45.0,298.7,No,B7839
5173-WXOQV,Month-to-month,Yes,64.2,143.65,No,B7840
2040-OBMLJ,One year,No,81.7,2548.65,No,B7841
6286-ZHAOK,Month-to-month,Yes,25.55,507.4,No,B7842
3807-XHCJH,Month-to-month,No,20.0,20,No,B7843
3009-JWMPU,One year,Yes,96.75,6125.4,Yes,B7844
5671-RQRLP,Two year,Yes,75.65,5411.4,No,B7845
1450-GALXR,Month-to-month,Yes,98.5,1058.25,Yes,B7846
8859-AXJZP,Two year,Yes,23.8,903.8,No,B7847
3174-AKMAS,Two year,Yes,64.2,3009.5,No,B7848
3138-BKYAV,Month-to-month,Yes,85.35,489.45,Yes,B7849
9926-PJHDQ,Two year,Yes,76.8,5468.45,No,B7850
7382-DFJTU,Month-to-month,No,55.2,1058.1,No,B7851
2798-NYLMZ,Two year,Yes,108.55,7616,No,B7852
4289-DTDKW,Month-to-month,Yes,101.3,4113.1,Yes,B7853
1820-TQVEV,Month-to-month,Yes,69.55,69.55,Yes,B7854
2239-JALAW,One year,Yes,103.25,6017.65,Yes,B7855
4853-RULSV,Two year,Yes,104.0,7250.15,Yes,B7856
8098-TDCBU,Two year,No,25.25,1108.2,No,B7857
3551-GAEGL,One year,No,30.4,938.65,No,B7858
4785-NKHCX,Month-to-month,No,20.05,94.15,No,B7859
3196-NVXLZ,Month-to-month,Yes,84.6,2088.05,No,B7860
6275-YDUVO,Month-to-month,Yes,86.2,178.7,Yes,B7861
0036-IHMOT,One year,Yes,103.7,5656.75,No,B7862
0115-TFERT,Month-to-month,Yes,111.2,2317.1,Yes,B7863
4178-EGMON,Two year,Yes,88.0,5986.45,No,B7864
4220-TINQT,Month-to-month,Yes,106.35,6751.35,No,B7865
5318-YKDPV,Two year,Yes,79.15,3566.6,No,B7866
7975-TZMLR,One year,Yes,103.1,4889.3,No,B7867
0295-QVKPB,Month-to-month,Yes,63.95,318.1,No,B7868
4335-BSMJS,Two year,Yes,25.8,1563.95,No,B7869
2311-QYMUQ,Month-to-month,Yes,89.45,1430.25,Yes,B7870
3643-AHCFP,Month-to-month,Yes,95.6,644.35,Yes,B7871
9146-JRIOX,Month-to-month,No,25.55,372.45,No,B7872
3104-OWCGK,One year,No,90.95,5453.4,Yes,B7873
5337-IIWKZ,Month-to-month,Yes,44.85,1442.6,No,B7874
9101-BWFSS,One year,No,108.55,5610.7,Yes,B7875
9650-VBUOG,Two year,No,25.05,963.95,No,B7876
3487-EARAT,One year,No,74.1,5222.3,No,B7877
2672-TGEFF,Month-to-month,Yes,88.8,3340.55,No,B7878
9231-ZJYAM,Month-to-month,Yes,78.85,292.8,Yes,B7879
4250-WAROZ,Month-to-month,Yes,93.25,5774.55,No,B7880
8184-WMOFI,One year,No,71.4,4487.3,No,B7881
6982-SSHFK,Month-to-month,No,44.4,44.4,Yes,B7882
6092-QZVPP,Month-to-month,Yes,79.2,2854.95,No,B7883
4625-LAMOB,Two year,No,20.4,905.55,No,B7884
0727-BMPLR,One year,Yes,100.0,5509.3,Yes,B7885
0392-BZIUW,Two year,Yes,105.0,7589.8,No,B7886
1038-ZAGBI,One year,No,19.8,229.6,Yes,B7887
6549-NNDYT,Month-to-month,Yes,30.85,394.1,No,B7888
3027-ZTDHO,Month-to-month,Yes,89.9,89.9,Yes,B7889
0422-OHQHQ,One year,No,20.55,295.95,No,B7890
6916-HIJSE,Two year,Yes,84.85,5459.2,No,B7891
2316-ESMLS,One year,No,33.15,444.75,No,B7892
9778-OGKQZ,Two year,Yes,92.0,6782.15,No,B7893
7408-OFWXJ,Two year,No,89.8,6510.45,No,B7894
6007-TCTST,Two year,Yes,115.8,8476.5,No,B7895
